"Date","MSCI_World","Energies_Renouvelables","Immobilier"
2024-11-29,111.889999389648,547.182678222656,1888.03625488281
2024-12-06,111.430000305176,541.433410644531,1877.7900390625
2024-12-13,107.970001220703,524.935424804688,1801.06909179688
2024-12-20,109.019996643066,534.934204101562,1819.31225585938
2024-12-27,107.940002441406,539.433654785156,1848.30126953125
2025-01-03,108.26000213623,537.933837890625,1832.30737304688
2025-01-10,109.069999694824,536.434020996094,1863.29565429688
2025-01-17,111.73999786377,516.436462402344,1862.5458984375
2025-01-24,111.639999389648,527.435119628906,1875.291015625
2025-01-31,112.190002441406,529.184875488281,1892.03466796875
2025-02-07,112.860000610352,513.686828613281,1864.79504394531
2025-02-14,112.809997558594,519.436096191406,1860.92553710938
2025-02-21,110.980003356934,517.436401367188,1880.66955566406
2025-02-28,109.430000305176,502.938140869141,1819.93823242188
2025-03-07,105.139999389648,510.312255859375,1761.45617675781
2025-03-14,107.589996337891,523.185668945312,1788.69775390625
2025-03-21,107.889999389648,513.061889648438,1787.94799804688
2025-03-28,103.330001831055,511.937042236328,1756.95764160156
2025-04-03,99.3000030517578,481.040832519531,1660.4873046875
2025-04-10,101.48999786377,497.138854980469,1729.21630859375
2025-04-17,104.440002441406,503.938018798828,1734.96447753906
2025-04-24,107.73999786377,678.076599121094,1767.95434570312
2025-05-01,108.680000305176,687.785400390625,1772.45275878906
2025-05-08,112.019996643066,742.438720703125,1751.45947265625
2025-05-15,111.76000213623,528.954956054688,1713.86218261719
2025-05-22,112.839996337891,536.704284667969,1747.60461425781
2025-05-29,114.589996337891,540.203979492188,1745.85510253906
2025-06-05,115.309997558594,556.577575683594,1763.10107421875
2025-06-12,112.949996948242,541.453857421875,1764.85083007812
2025-06-19,116.519996643066,550.328125,1723.86010742188
2025-06-26,119.110000610352,583.950256347656,1764.85083007812
2025-07-03,119.050003051758,575.200988769531,1761.60144042969
2025-07-10,118.879997253418,579.450622558594,1774.0986328125
2025-07-17,120.959999084473,595.199279785156,1787.095703125
2025-07-24,120.080001831055,586.200073242188,1793.59423828125
2025-07-31,120.150001525879,586.200073242188,1778.59765625
2025-08-07,122.089996337891,578.70068359375,1747.10473632812
2025-08-14,121.470001220703,609.948059082031,1787.75439453125
2025-08-21,122.949996948242,621.697021484375,1792.75366210938
2025-08-28,122.559997558594,612.447814941406,1790.75390625
2025-09-04,124.959999084473,626.571655273438,1813.50085449219
2025-09-11,125.900001525879,638.945556640625,1804.75207519531
2025-09-18,124.860000610352,651.194519042969,1803.50219726562
2025-09-25,126.769996643066,679.942077636719,1817.00036621094
2025-10-02,127.199996948242,699.4404296875,1814.75061035156
2025-10-09,126.910003662109,728.687927246094,1827.74890136719
2025-10-16,127.379997253418,701.440246582031,1859.49450683594
2025-10-23,129.419998168945,752.935852050781,1834.248046875
2025-10-31,127.160003662109,781.933410644531,1830.24853515625
2025-11-07,128.729995727539,734.187438964844,1820.74987792969
2025-11-14,126.01000213623,721.25,1811.37927246094
2025-11-21,128.729995727539,722.75,1813.37915039062
2025-11-28,129.75,720.25,1791.13061523438
2025-12-05,130.369995117188,716,1774.88171386719
2025-12-12,129.559997558594,699.5,1784.88110351562
2025-12-19,131.419998168945,706,1775.88159179688
2025-12-26,131.110000610352,701.75,1794.38037109375
